mse:0.5059933066368103, mae:0.31463101506233215
mse:0.0035467171110212803, mae:0.019672485068440437
mse:0.0035508787259459496, mae:0.019264575093984604
mse:0.33999747037887573, mae:0.27395492792129517
mse:3.940491296816617e-05, mae:0.004984414204955101
mse:2.7843905627378263e-05, mae:0.004170422442257404
mse:8.438861186732538e-06, mae:0.002199997426941991
mse:3.955879219574854e-05, mae:0.005015964154154062
mse:0.5259931683540344, mae:0.41159602999687195
mse:0.04147663712501526, mae:0.1209648847579956
mse:0.43805649876594543, mae:0.41537773609161377
mse:4.80118751511327e-06, mae:0.0019073784351348877
mse:0.004308356437832117, mae:0.021327687427401543
mse:0.7594663500785828, mae:0.6851332783699036
mse:0.3378903269767761, mae:0.3104884624481201
mse:0.3791341185569763, mae:0.316836416721344
mse:0.5102701187133789, mae:0.4087783694267273
mse:20.8139705657959, mae:3.6102702617645264
mse:22.1800537109375, mae:3.704591989517212
mse:0.7662143707275391, mae:0.6956363320350647
mse:0.3087137043476105, mae:0.3254989683628082
mse:0.36410415172576904, mae:0.3247670531272888
mse:1.2714015245437622, mae:0.7215198874473572
mse:1.434349775314331, mae:0.35149988532066345
mse:20.080970764160156, mae:3.5531158447265625
mse:22.65463638305664, mae:3.778264284133911
mse:0.40986788272857666, mae:0.340609610080719
mse:0.29823896288871765, mae:0.2973902225494385
mse:0.42890703678131104, mae:0.37296420335769653
mse:0.07783085107803345, mae:0.1536768078804016
mse:0.4144149124622345, mae:0.45032820105552673
mse:17.996110916137695, mae:3.3306732177734375
mse:22.402441024780273, mae:3.8089358806610107
mse:0.0927528515458107, mae:0.1386808454990387
mse:0.11051612347364426, mae:0.10401889681816101
mse:0.12664206326007843, mae:0.09531719237565994
mse:0.3181573450565338, mae:0.3397325873374939
mse:0.9229369759559631, mae:0.7827668786048889
mse:0.8177376389503479, mae:0.6777523159980774
mse:0.6713204383850098, mae:0.39472806453704834
mse:0.2633456587791443, mae:0.2013992816209793
mse:0.12191718816757202, mae:0.057032711803913116
mse:0.1497141718864441, mae:0.07697060704231262
mse:0.3036816418170929, mae:0.2909449636936188
mse:1.1866570711135864, mae:0.1820584237575531
mse:1.6873142719268799, mae:0.25939372181892395
mse:0.2730873227119446, mae:0.2588750123977661
mse:0.3457504212856293, mae:0.25876426696777344
mse:0.3949645161628723, mae:0.2362576127052307
mse:0.5521445870399475, mae:0.3564295470714569
mse:0.7613067030906677, mae:0.6678459048271179
mse:0.12760180234909058, mae:0.13022398948669434
mse:0.343349814414978, mae:0.32032302021980286
mse:0.1321539282798767, mae:0.2664194107055664
mse:0.41223737597465515, mae:0.3545074462890625
mse:0.35124579071998596, mae:0.3228425979614258
mse:10.327166557312012, mae:0.4384857714176178
mse:0.10886848717927933, mae:0.24525423347949982
mse:0.9856793284416199, mae:0.5630502700805664
mse:0.40759626030921936, mae:0.337350457906723
mse:2.0467400550842285, mae:0.2921294867992401
mse:0.35988491773605347, mae:0.33655646443367004
mse:3.2679691314697266, mae:0.27062100172042847
mse:0.3616202473640442, mae:0.3190937638282776
mse:0.34688708186149597, mae:0.32282736897468567
mse:0.31830132007598877, mae:0.3085899353027344
mse:5.762009620666504, mae:0.43221378326416016
mse:0.3576975464820862, mae:0.32031968235969543
mse:0.36680302023887634, mae:0.3157099485397339
mse:0.13207466900348663, mae:0.053250525146722794
mse:0.8075316548347473, mae:0.6696252226829529
mse:0.367056280374527, mae:0.3418295085430145
mse:0.41185906529426575, mae:0.3198786973953247
mse:0.518703281879425, mae:0.43972548842430115
mse:0.7517004609107971, mae:0.649786114692688
mse:0.7692792415618896, mae:0.6831039786338806
mse:0.6223876476287842, mae:0.45285576581954956
mse:0.4382203221321106, mae:0.3590313494205475
mse:0.4727511405944824, mae:0.34918129444122314
mse:0.9705449342727661, mae:0.1518016755580902
mse:0.5362892746925354, mae:0.4223966896533966
mse:0.4246133267879486, mae:0.35724133253097534
mse:0.44502875208854675, mae:0.3799714744091034
mse:0.6058531999588013, mae:0.5707177519798279
mse:0.5110434889793396, mae:0.33139359951019287
mse:0.38941726088523865, mae:0.346657395362854
mse:0.4460965394973755, mae:0.33654987812042236
mse:0.5065851807594299, mae:0.409546434879303
mse:0.3750278651714325, mae:0.2258690595626831
mse:1.6725707054138184, mae:0.7720004320144653
mse:1.112404704093933, mae:0.8198744058609009
mse:0.39366623759269714, mae:0.45097091794013977
mse:0.6633270382881165, mae:0.5231318473815918
mse:0.6882402300834656, mae:0.6303110122680664
mse:0.40145084261894226, mae:0.5129635334014893
mse:0.00678964564576745, mae:0.027825182303786278
mse:0.002814583946019411, mae:0.028701433911919594
mse:0.14471463859081268, mae:0.21868084371089935
mse:0.1377386599779129, mae:0.2549554407596588
mse:0.3545823395252228, mae:0.4866931438446045
mse:1.1012040376663208, mae:0.6613205671310425
mse:3.061704635620117, mae:0.7604271173477173
mse:0.024081803858280182, mae:0.093679279088974
mse:0.789463996887207, mae:0.5736634135246277
mse:0.196339949965477, mae:0.32200947403907776
mse:0.35319983959198, mae:0.471030592918396
mse:0.038945168256759644, mae:0.1151968240737915
mse:2.0291457176208496, mae:1.0073102712631226
mse:0.04216858372092247, mae:0.12411230802536011
mse:0.39465105533599854, mae:0.4140770137310028
mse:0.346794992685318, mae:0.3451865315437317
mse:0.4183720052242279, mae:0.34808894991874695
mse:0.4889383316040039, mae:0.3239250183105469
mse:0.38110822439193726, mae:0.43956369161605835
mse:0.4455489218235016, mae:0.4490278661251068
mse:0.5086867809295654, mae:0.390733540058136
mse:0.5538936257362366, mae:0.4943203628063202
mse:0.48881658911705017, mae:0.4543271064758301
mse:0.37033072113990784, mae:0.3510691523551941
mse:0.29952746629714966, mae:0.22082290053367615
mse:1.2214747667312622, mae:0.5318446755409241
mse:0.8983948826789856, mae:0.5376114249229431
mse:1.0149717330932617, mae:0.7194338440895081
mse:0.5461572408676147, mae:0.4349784255027771
mse:0.35214367508888245, mae:0.34713882207870483
mse:0.34711816906929016, mae:0.2973235547542572
mse:10.424098014831543, mae:1.5217336416244507
mse:0.5591026544570923, mae:0.4015255272388458
mse:14.986565589904785, mae:1.7714011669158936
mse:0.5467902421951294, mae:0.3739333748817444
mse:0.6848482489585876, mae:0.43185195326805115
mse:15.131474494934082, mae:1.752585768699646
mse:14.719059944152832, mae:1.7893660068511963
mse:0.5455583930015564, mae:0.41272228956222534
mse:0.7917794585227966, mae:0.51777583360672
mse:0.6557785868644714, mae:0.4109857678413391
mse:0.20316718518733978, mae:0.21485599875450134
mse:7.9120378494262695, mae:1.3296407461166382
mse:1.071099877357483, mae:0.6156771779060364
mse:0.3021492660045624, mae:0.27693289518356323
mse:1.6171727180480957, mae:0.9392796158790588
mse:0.39870595932006836, mae:0.3161742389202118
mse:0.564079761505127, mae:0.3625214993953705
mse:0.05468001589179039, mae:0.16194769740104675
mse:9.381935119628906, mae:1.4428852796554565
mse:13.537660598754883, mae:1.6614341735839844
mse:0.3552033007144928, mae:0.24177899956703186
mse:3.0305557250976562, mae:0.4721725285053253
mse:0.1626136600971222, mae:0.23888006806373596
mse:0.08918198198080063, mae:0.16788999736309052
mse:0.9551720023155212, mae:0.2744302749633789
mse:0.18914775550365448, mae:0.23758268356323242
mse:0.1430053412914276, mae:0.35461679100990295
mse:0.28115424513816833, mae:0.22958435118198395
mse:3.1115052700042725, mae:0.4788607954978943
mse:0.2827678620815277, mae:0.2462073713541031
mse:0.450070321559906, mae:0.35589754581451416
mse:0.25815650820732117, mae:0.261630117893219
mse:0.3869309425354004, mae:0.6131468415260315
mse:0.0911681279540062, mae:0.2107960730791092
mse:0.21723496913909912, mae:0.29360753297805786
mse:0.30395954847335815, mae:0.3579905033111572
mse:0.23936821520328522, mae:0.24855390191078186
mse:0.4692789912223816, mae:0.3901241421699524
mse:0.46825122833251953, mae:0.3827396035194397
mse:0.2765616476535797, mae:0.3016369938850403
mse:0.2454078644514084, mae:0.2679502069950104
mse:0.4568115472793579, mae:0.38242411613464355
mse:0.5118035674095154, mae:0.38386666774749756
mse:0.5930116176605225, mae:0.4207141697406769
mse:38.80709457397461, mae:1.1377620697021484
mse:0.5248562693595886, mae:0.4010111093521118
mse:0.2055373191833496, mae:0.2921021580696106
mse:0.2026643007993698, mae:0.2792867422103882
mse:1.7591660022735596, mae:0.1311022788286209
mse:1.8423423767089844, mae:0.1320839822292328
mse:0.2878791093826294, mae:0.22574973106384277
mse:2.2721495628356934, mae:0.10113541036844254
mse:0.2966291606426239, mae:0.22172804176807404
mse:0.2831861972808838, mae:0.21526236832141876
mse:1.8146939277648926, mae:0.1319243609905243
mse:0.30921146273612976, mae:0.22889423370361328
mse:0.3095328211784363, mae:0.24029260873794556
mse:0.41118618845939636, mae:0.2985437512397766
mse:2.3053150177001953, mae:0.10122374445199966
mse:1.870352864265442, mae:0.13111937046051025
mse:1.4513397216796875, mae:0.13956110179424286
mse:0.25030577182769775, mae:0.1861715316772461
mse:0.8193250894546509, mae:0.8084838390350342
mse:0.8841725587844849, mae:0.8480831980705261
mse:0.2765921652317047, mae:0.3014143109321594
mse:0.28111568093299866, mae:0.30433136224746704
mse:0.2725565731525421, mae:0.292766273021698
mse:0.8493025302886963, mae:0.8401411771774292
mse:0.21230901777744293, mae:0.27029114961624146
mse:0.35107675194740295, mae:0.3068763017654419
mse:0.745603084564209, mae:0.6051467657089233
mse:0.17098620533943176, mae:0.2409706711769104
mse:0.311073899269104, mae:0.32504022121429443
mse:0.30358365178108215, mae:0.3784143328666687
mse:0.18284709751605988, mae:0.264885812997818
mse:0.8689794540405273, mae:0.8577269911766052
mse:0.2627362012863159, mae:0.3549158573150635
mse:0.2490740865468979, mae:0.2747461199760437
mse:0.25744152069091797, mae:0.36315998435020447
mse:0.3040466010570526, mae:0.3903394639492035
mse:0.28499507904052734, mae:0.3799193203449249
mse:0.2651740610599518, mae:0.364926815032959
mse:0.27897706627845764, mae:0.37482088804244995
mse:0.26972970366477966, mae:0.36823591589927673
mse:0.2807479798793793, mae:0.3734517991542816
mse:0.27567610144615173, mae:0.3702583312988281
mse:0.28525352478027344, mae:0.3784187138080597
mse:0.2751341462135315, mae:0.3732205033302307
mse:0.31909528374671936, mae:0.4022561013698578
mse:0.2983717918395996, mae:0.38891568779945374
mse:0.2979556918144226, mae:0.38373255729675293
mse:0.3191105127334595, mae:0.4054027795791626
mse:0.30552345514297485, mae:0.19399842619895935
mse:0.3097303807735443, mae:0.25784558057785034
mse:0.3018420934677124, mae:0.3236040771007538
mse:0.3165614902973175, mae:0.14251308143138885
mse:0.32928770780563354, mae:0.16967324912548065
mse:0.22980192303657532, mae:0.3701624870300293
mse:0.9321574568748474, mae:0.29763883352279663
mse:0.5573118329048157, mae:0.194279745221138
mse:0.07659889757633209, mae:0.1423327773809433
mse:0.49088799953460693, mae:0.1864539086818695
mse:1.196593999862671, mae:0.2351876199245453
mse:0.8770283460617065, mae:0.27420249581336975
mse:0.12450649589300156, mae:0.22321394085884094
mse:0.1272442787885666, mae:0.22270701825618744
mse:0.13502462208271027, mae:0.2301039695739746
mse:0.43016934394836426, mae:0.45551010966300964
mse:0.11325672268867493, mae:0.2141885906457901
mse:0.5277563333511353, mae:0.5372505187988281
mse:0.12227281928062439, mae:0.22092564404010773
mse:0.13597220182418823, mae:0.2381293922662735
mse:0.36472049355506897, mae:0.42011135816574097
mse:0.1297154575586319, mae:0.2240218073129654
mse:0.11026676744222641, mae:0.21237657964229584
mse:0.1324165016412735, mae:0.2225624918937683
mse:0.12955676019191742, mae:0.22371166944503784
mse:0.012715794146060944, mae:0.09169614315032959
mse:1.8393101692199707, mae:0.44729456305503845
mse:0.48541152477264404, mae:0.18178333342075348
mse:0.20994600653648376, mae:0.3648967146873474
mse:0.19189076125621796, mae:0.34950020909309387
mse:0.0031962350476533175, mae:0.04267420247197151
mse:0.5375756025314331, mae:0.3608747720718384
mse:0.27462345361709595, mae:0.21377314627170563
mse:1.004360318183899, mae:0.4599230885505676
mse:0.7541165351867676, mae:0.2468075305223465
mse:0.562279999256134, mae:0.42325353622436523
mse:0.12736915051937103, mae:0.13949382305145264
mse:0.8858087658882141, mae:0.7214967608451843
mse:0.1635667234659195, mae:0.23291045427322388
mse:0.5668298006057739, mae:0.41442257165908813
mse:0.1739172637462616, mae:0.23965996503829956
mse:0.6705936789512634, mae:0.6177643537521362
mse:0.38099613785743713, mae:0.4508608877658844
mse:0.5509814023971558, mae:0.5291787385940552
mse:0.5819673538208008, mae:0.4242827892303467
mse:0.5735300183296204, mae:0.41583752632141113
mse:0.954662561416626, mae:0.48539042472839355
mse:1.0052807331085205, mae:0.500198245048523
mse:1.0005022287368774, mae:0.4936589300632477
mse:1.0312527418136597, mae:0.4918307065963745
mse:0.9788707494735718, mae:0.49726226925849915
mse:1.0250790119171143, mae:0.5061443448066711
mse:0.9610537886619568, mae:0.4844667613506317
mse:1.0075304508209229, mae:0.49885624647140503
mse:1.0007481575012207, mae:0.48508980870246887
mse:0.5041041970252991, mae:0.24361707270145416
mse:0.10007946938276291, mae:0.23209182918071747
mse:1.6476415395736694, mae:0.5862752795219421
mse:1.1952877044677734, mae:0.462589293718338
mse:1.972228765487671, mae:0.6551542282104492
mse:0.8957916498184204, mae:0.5031670928001404
mse:0.6138811111450195, mae:0.4106855094432831
mse:0.29684993624687195, mae:0.3659324645996094
mse:4.6827569007873535, mae:0.6037136316299438
mse:2.617631673812866, mae:0.89909428358078
mse:0.2482212334871292, mae:0.35941725969314575
mse:0.18867863714694977, mae:0.30937474966049194
mse:0.2152046263217926, mae:0.32185226678848267
mse:0.19883288443088531, mae:0.3132952153682709
mse:0.29028409719467163, mae:0.3460530936717987
mse:0.3836084306240082, mae:0.3673161566257477
mse:0.370229572057724, mae:0.36186063289642334
mse:0.48037880659103394, mae:0.4072243869304657
mse:0.33049219846725464, mae:0.38833558559417725
mse:0.3367656171321869, mae:0.3541455864906311
mse:0.3036750555038452, mae:0.3639410734176636
mse:0.34615081548690796, mae:0.34755703806877136
mse:0.4531373083591461, mae:0.4611324965953827
mse:0.38052576780319214, mae:0.3970269560813904
mse:0.31141364574432373, mae:0.3540237247943878
mse:0.328026682138443, mae:0.34154531359672546
mse:0.3416709005832672, mae:0.3567845821380615
mse:0.09994614124298096, mae:0.18864865601062775
mse:0.21375159919261932, mae:0.35065898299217224
mse:0.2411893904209137, mae:0.32979097962379456
mse:0.32353758811950684, mae:0.43756213784217834
mse:0.6832908987998962, mae:0.4780670702457428
mse:0.3326976001262665, mae:0.4441661238670349
mse:0.19306346774101257, mae:0.2580048143863678
mse:0.022251242771744728, mae:0.08699559420347214
mse:0.025326887145638466, mae:0.09188087284564972
mse:0.13259877264499664, mae:0.11011750251054764
mse:0.06166066601872444, mae:0.136433944106102
mse:0.15026085078716278, mae:0.23250426352024078
mse:0.21700519323349, mae:0.11568465828895569
mse:0.21416062116622925, mae:0.11047877371311188
mse:0.5449343919754028, mae:0.5963805913925171
mse:0.6211602687835693, mae:0.6254392862319946
mse:0.5406487584114075, mae:0.5862616300582886
mse:0.5243448615074158, mae:0.5798031687736511
mse:0.6205794811248779, mae:0.6277286410331726
mse:0.49604400992393494, mae:0.5627070665359497
mse:0.5594162940979004, mae:0.6023120880126953
mse:0.49788016080856323, mae:0.5680893063545227
